# adapted from https://github.com/sandavid/paris-metro-map/blob/master/Connexions_IDF.csv

H1;Groslay;Deuil Montmagny
H1;Groslay;Sarcelles Saint-Brice
H1;Sarcelles Saint-Brice;Groslay
H1;Sarcelles Saint-Brice;Ecouen Ezanville
H1;Ecouen Ezanville;Sarcelles Saint-Brice
H1;Ecouen Ezanville;Domont
H1;Domont;Ecouen Ezanville
H1;Domont;Bouffemont Moisselles
H1;Bouffemont Moisselles;Domont
H1;Bouffemont Moisselles;Montsoult Maffliers
H1;Montsoult Maffliers;Bouffemont Moisselles

H11;Montsoult Maffliers;Villaines
H11;Villaines;Montsoult Maffliers
H11;Villaines;Belloy Saint-Martin
H11;Belloy Saint-Martin;Villaines
H11;Belloy Saint-Martin;Viarmes
H11;Viarmes;Belloy Saint-Martin
H11;Viarmes;Seugy
H11;Seugy;Viarmes
H11;Seugy;Luzarches
H11;Luzarches;Seugy

H12;Montsoult Maffliers;Presles Courcelles
H12;Presles Courcelles;Montsoult Maffliers
H12;Presles Courcelles;Nointel Mours
H12;Nointel Mours;Presles Courcelles
H12;Nointel Mours;Persan Beaumont
H12;Persan Beaumont;Nointel Mours

H2;Epinay Villetaneuse;La Barre Ormesson
H2;La Barre Ormesson;Epinay Villetaneuse
H2;La Barre Ormesson;Enghien les Bains
H2;Enghien les Bains;La Barre Ormesson
H2;Enghien les Bains;Champ de courses d'Enghien
H2;Champ de courses d'Enghien;Enghien les Bains
H2;Champ de courses d'Enghien;Ermont Eaubonne
H2;Ermont Eaubonne;Champ de courses d'Enghien

H21;Ermont Eaubonne;Ermont Halte
H21;Ermont Halte;Ermont Eaubonne
H21;Ermont Halte;Gros Noyer Saint Prix
H21;Gros Noyer Saint Prix;Ermont Halte
H21;Gros Noyer Saint Prix;Saint Leu la Forêt
H21;Saint Leu la Forêt;Gros Noyer Saint Prix
H21;Saint Leu la Forêt;Vaucelles
H21;Vaucelles;Saint Leu la Forêt
H21;Vaucelles;Taverny
H21;Taverny;Vaucelles
H21;Taverny;Bessancourt
H21;Bessancourt;Taverny
H21;Bessancourt;Frepillon
H21;Frepillon;Bessancourt
H21;Frepillon;Mery sur Oise
H21;Mery sur Oise;Frepillon
H21;Mery sur Oise;Meriel
H21;Meriel;Mery sur Oise
H21;Meriel;Valmondois
H21;Valmondois;Meriel

H211;Valmondois;L'Isle Adam Parmain
H211;L'Isle Adam Parmain;Valmondois
H211;L'Isle Adam Parmain;Champagne sur Oise
H211;Champagne sur Oise;L'Isle Adam Parmain
H211;Champagne sur Oise;Persan Beaumont
H211;Persan Beaumont;Champagne sur Oise

H22;Ermont Eaubonne;Cernay
H22;Cernay;Ermont Eaubonne
H22;Cernay;Franconville Le Plessis Bouchard
H22;Franconville Le Plessis Bouchard;Cernay
H22;Franconville Le Plessis Bouchard;Montigny Beauchamp
H22;Montigny Beauchamp;Franconville Le Plessis Bouchard
H22;Montigny Beauchamp;Pierrelaye
H22;Pierrelaye;Montigny Beauchamp
H22;Pierrelaye;St Ouen l'Aumone Liesse
H22;St Ouen l'Aumone Liesse;Pierrelaye
H22;St Ouen l'Aumone Liesse;St Ouen l'Aumone
H22;St Ouen l'Aumone;St Ouen l'Aumone Liesse
H22;St Ouen l'Aumone;Pontoise
H22;Pontoise;St Ouen l'Aumone

H3;Pontoise;Epluches
H3;Epluches;Pontoise
H3;Epluches;Pont Petit
H3;Pont Petit;Epluches
H3;Pont Petit;Chaponval
H3;Chaponval;Pont Petit
H3;Chaponval;Auvers sur Oise
H3;Auvers sur Oise;Chaponval
H3;Auvers sur Oise;Valmondois
H3;Valmondois;Auvers sur Oise

H3;Persan Beaumont;Bruyeres sur Oise
H3;Bruyeres sur Oise;Persan Beaumont
H3;Bruyeres sur Oise;Boran sur Oise
H3;Boran sur Oise;Bruyeres sur Oise
H3;Boran sur Oise;Precy sur Oise
H3;Precy sur Oise;Boran sur Oise
H3;Precy sur Oise;Saint Leu d'Esserent
H3;Saint Leu d'Esserent;Precy sur Oise
H3;Saint Leu d'Esserent;Creil
H3;Creil;Saint Leu d'Esserent
T4;Aulnay sous Bois;Rougemont - Chanteloup
T4;Rougemont - Chanteloup;Aulnay sous Bois
T4;Rougemont - Chanteloup;Freinville - Sevran
T4;Freinville - Sevran;Rougemont - Chanteloup
T4;Freinville - Sevran;L'Abbaye
T4;L'Abbaye;Freinville - Sevran
T4;L'Abbaye;Lycee Henri Sellier
T4;Lycee Henri Sellier;L'Abbaye
T4;Lycee Henri Sellier;Gargan
T4;Gargan;Lycee Henri Sellier
T4;Gargan;Les Pavillons-sous-Bois
T4;Les Pavillons-sous-Bois;Gargan
T4;Les Pavillons-sous-Bois;Allee de la Tour - Rendez-Vous
T4;Allee de la Tour - Rendez-Vous;Les Pavillons-sous-Bois
T4;Allee de la Tour - Rendez-Vous;Les Coquetiers
T4;Les Coquetiers;Allee de la Tour - Rendez-Vous
T4;Les Coquetiers;Remise a Jorelle
T4;Remise a Jorelle;Les Coquetiers
T4;Remise a Jorelle;Bondy
T4;Bondy;Remise a Jorelle
